dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,filename
femnist,20,10,3,fully,NA,64,10000,coarse,30,gaussian,1,0.8454,0.8427,femnist_20_10_3_fully_64_10000_coarse_30attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,40,directed_deviation,1,0.8463,0.8441,femnist_20_10_3_fully_64_10000_coarse_40attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,40,gaussian,1,0.8463,0.8441,femnist_20_10_3_fully_64_10000_coarse_40attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,50,directed_deviation,1,0.8482,0.8459,femnist_20_10_3_fully_64_10000_coarse_50attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,50,gaussian,1,0.8482,0.8459,femnist_20_10_3_fully_64_10000_coarse_50attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,60,directed_deviation,1,0.8504,0.8473,femnist_20_10_3_fully_64_10000_coarse_60attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,60,gaussian,1,0.8504,0.8473,femnist_20_10_3_fully_64_10000_coarse_60attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,70,directed_deviation,1,0.8521,0.8475,femnist_20_10_3_fully_64_10000_coarse_70attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,70,gaussian,1,0.8521,0.8475,femnist_20_10_3_fully_64_10000_coarse_70attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,80,directed_deviation,1,0.8526,0.851,femnist_20_10_3_fully_64_10000_coarse_80attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,coarse,80,gaussian,1,0.8526,0.851,femnist_20_10_3_fully_64_10000_coarse_80attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,0,directed_deviation,1,0.8485,0.8485,femnist_20_10_3_fully_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,10,directed_deviation,1,0.0506,0.055,femnist_20_10_3_fully_64_10000_d-fedavg_10attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,10,gaussian,1,0.0501,0.0496,femnist_20_10_3_fully_64_10000_d-fedavg_10attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,20,directed_deviation,1,0.0512,0.049,femnist_20_10_3_fully_64_10000_d-fedavg_20attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,20,gaussian,1,0.0492,0.0498,femnist_20_10_3_fully_64_10000_d-fedavg_20attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,30,directed_deviation,1,0.0561,0.0539,femnist_20_10_3_fully_64_10000_d-fedavg_30attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,30,gaussian,1,0.051,0.0491,femnist_20_10_3_fully_64_10000_d-fedavg_30attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,40,directed_deviation,1,0.0504,0.0491,femnist_20_10_3_fully_64_10000_d-fedavg_40attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,40,gaussian,1,0.0504,0.0491,femnist_20_10_3_fully_64_10000_d-fedavg_40attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,50,directed_deviation,1,0.0568,0.0523,femnist_20_10_3_fully_64_10000_d-fedavg_50attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,50,gaussian,1,0.0508,0.0485,femnist_20_10_3_fully_64_10000_d-fedavg_50attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,60,directed_deviation,1,0.0505,0.0485,femnist_20_10_3_fully_64_10000_d-fedavg_60attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,60,gaussian,1,0.0505,0.0485,femnist_20_10_3_fully_64_10000_d-fedavg_60attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,70,directed_deviation,1,0.0502,0.0485,femnist_20_10_3_fully_64_10000_d-fedavg_70attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,70,gaussian,1,0.0502,0.0485,femnist_20_10_3_fully_64_10000_d-fedavg_70attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,80,directed_deviation,1,0.0501,0.0481,femnist_20_10_3_fully_64_10000_d-fedavg_80attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,d-fedavg,80,gaussian,1,0.0501,0.0481,femnist_20_10_3_fully_64_10000_d-fedavg_80attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,0,directed_deviation,1,0.82,0.82,femnist_20_10_3_fully_64_10000_krum_0attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,10,directed_deviation,1,0.8299,0.8235,femnist_20_10_3_fully_64_10000_krum_10attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,10,gaussian,1,0.8299,0.8235,femnist_20_10_3_fully_64_10000_krum_10attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,20,directed_deviation,1,0.8296,0.8259,femnist_20_10_3_fully_64_10000_krum_20attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,20,gaussian,1,0.8296,0.8259,femnist_20_10_3_fully_64_10000_krum_20attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,30,directed_deviation,1,0.8242,0.8222,femnist_20_10_3_fully_64_10000_krum_30attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,30,gaussian,1,0.8242,0.8222,femnist_20_10_3_fully_64_10000_krum_30attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,40,directed_deviation,1,0.8291,0.825,femnist_20_10_3_fully_64_10000_krum_40attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,40,gaussian,1,0.8291,0.825,femnist_20_10_3_fully_64_10000_krum_40attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,50,directed_deviation,1,0.0508,0.0485,femnist_20_10_3_fully_64_10000_krum_50attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,50,gaussian,1,0.0508,0.0485,femnist_20_10_3_fully_64_10000_krum_50attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,60,directed_deviation,1,0.0505,0.0485,femnist_20_10_3_fully_64_10000_krum_60attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,60,gaussian,1,0.0505,0.0485,femnist_20_10_3_fully_64_10000_krum_60attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,70,directed_deviation,1,0.0502,0.0485,femnist_20_10_3_fully_64_10000_krum_70attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,70,gaussian,1,0.0502,0.0485,femnist_20_10_3_fully_64_10000_krum_70attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,80,directed_deviation,1,0.0501,0.0481,femnist_20_10_3_fully_64_10000_krum_80attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,krum,80,gaussian,1,0.0501,0.0481,femnist_20_10_3_fully_64_10000_krum_80attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,0,directed_deviation,1,0.8388,0.8388,femnist_20_10_3_fully_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,10,directed_deviation,1,0.8427,0.8398,femnist_20_10_3_fully_64_10000_ubar_10attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,10,gaussian,1,0.8427,0.8398,femnist_20_10_3_fully_64_10000_ubar_10attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,20,directed_deviation,1,0.8401,0.8408,femnist_20_10_3_fully_64_10000_ubar_20attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,20,gaussian,1,0.8401,0.8408,femnist_20_10_3_fully_64_10000_ubar_20attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,30,directed_deviation,1,0.8479,0.8447,femnist_20_10_3_fully_64_10000_ubar_30attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,30,gaussian,1,0.8479,0.8447,femnist_20_10_3_fully_64_10000_ubar_30attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,40,directed_deviation,1,0.8451,0.8413,femnist_20_10_3_fully_64_10000_ubar_40attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,40,gaussian,1,0.8451,0.8413,femnist_20_10_3_fully_64_10000_ubar_40attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,50,directed_deviation,1,0.8434,0.8446,femnist_20_10_3_fully_64_10000_ubar_50attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,50,gaussian,1,0.8434,0.8446,femnist_20_10_3_fully_64_10000_ubar_50attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,60,directed_deviation,1,0.8479,0.8431,femnist_20_10_3_fully_64_10000_ubar_60attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,60,gaussian,1,0.8479,0.8431,femnist_20_10_3_fully_64_10000_ubar_60attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,70,directed_deviation,1,0.8471,0.8426,femnist_20_10_3_fully_64_10000_ubar_70attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,70,gaussian,1,0.8471,0.8426,femnist_20_10_3_fully_64_10000_ubar_70attack_gaussian_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,80,directed_deviation,1,0.8477,0.8459,femnist_20_10_3_fully_64_10000_ubar_80attack_1lambda.log
femnist,20,10,3,fully,NA,64,10000,ubar,80,gaussian,1,0.8477,0.8459,femnist_20_10_3_fully_64_10000_ubar_80attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,0,directed_deviation,1,0.8415,0.8415,femnist_20_10_3_ring_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,10,directed_deviation,1,0.8466,0.8439,femnist_20_10_3_ring_64_10000_balance_10attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,10,gaussian,1,0.8466,0.8439,femnist_20_10_3_ring_64_10000_balance_10attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,20,directed_deviation,1,0.8468,0.8447,femnist_20_10_3_ring_64_10000_balance_20attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,20,gaussian,1,0.8468,0.8447,femnist_20_10_3_ring_64_10000_balance_20attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,30,directed_deviation,1,0.7131,0.8447,femnist_20_10_3_ring_64_10000_balance_30attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,30,gaussian,1,0.7129,0.8447,femnist_20_10_3_ring_64_10000_balance_30attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,40,directed_deviation,1,0.6476,0.847,femnist_20_10_3_ring_64_10000_balance_40attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,40,gaussian,1,0.6476,0.847,femnist_20_10_3_ring_64_10000_balance_40attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,50,directed_deviation,1,0.4452,0.7661,femnist_20_10_3_ring_64_10000_balance_50attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,50,gaussian,1,0.4445,0.7667,femnist_20_10_3_ring_64_10000_balance_50attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,60,directed_deviation,1,0.3836,0.6478,femnist_20_10_3_ring_64_10000_balance_60attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,60,gaussian,1,0.3832,0.6478,femnist_20_10_3_ring_64_10000_balance_60attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,70,directed_deviation,1,0.1641,0.315,femnist_20_10_3_ring_64_10000_balance_70attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,70,gaussian,1,0.164,0.315,femnist_20_10_3_ring_64_10000_balance_70attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,80,directed_deviation,1,0.0501,0.0481,femnist_20_10_3_ring_64_10000_balance_80attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,balance,80,gaussian,1,0.0509,0.0481,femnist_20_10_3_ring_64_10000_balance_80attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,0,directed_deviation,1,0.8415,0.8415,femnist_20_10_3_ring_64_10000_coarse_0attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,10,directed_deviation,1,0.8429,0.8439,femnist_20_10_3_ring_64_10000_coarse_10attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,10,gaussian,1,0.8429,0.8439,femnist_20_10_3_ring_64_10000_coarse_10attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,20,directed_deviation,1,0.8446,0.8447,femnist_20_10_3_ring_64_10000_coarse_20attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,20,gaussian,1,0.8446,0.8447,femnist_20_10_3_ring_64_10000_coarse_20attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,30,directed_deviation,1,0.7122,0.8447,femnist_20_10_3_ring_64_10000_coarse_30attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,30,gaussian,1,0.7123,0.8447,femnist_20_10_3_ring_64_10000_coarse_30attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,40,directed_deviation,1,0.6459,0.847,femnist_20_10_3_ring_64_10000_coarse_40attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,40,gaussian,1,0.6459,0.847,femnist_20_10_3_ring_64_10000_coarse_40attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,50,directed_deviation,1,0.4503,0.767,femnist_20_10_3_ring_64_10000_coarse_50attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,50,gaussian,1,0.4482,0.7667,femnist_20_10_3_ring_64_10000_coarse_50attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,60,directed_deviation,1,0.3858,0.6478,femnist_20_10_3_ring_64_10000_coarse_60attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,60,gaussian,1,0.3817,0.6478,femnist_20_10_3_ring_64_10000_coarse_60attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,70,directed_deviation,1,0.1651,0.3101,femnist_20_10_3_ring_64_10000_coarse_70attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,70,gaussian,1,0.164,0.315,femnist_20_10_3_ring_64_10000_coarse_70attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,80,directed_deviation,1,0.0505,0.0487,femnist_20_10_3_ring_64_10000_coarse_80attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,coarse,80,gaussian,1,0.0501,0.0505,femnist_20_10_3_ring_64_10000_coarse_80attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,0,directed_deviation,1,0.8424,0.8424,femnist_20_10_3_ring_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,10,directed_deviation,1,0.0501,0.0495,femnist_20_10_3_ring_64_10000_d-fedavg_10attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,10,gaussian,1,0.0501,0.05,femnist_20_10_3_ring_64_10000_d-fedavg_10attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,20,directed_deviation,1,0.0492,0.0502,femnist_20_10_3_ring_64_10000_d-fedavg_20attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,20,gaussian,1,0.0492,0.0485,femnist_20_10_3_ring_64_10000_d-fedavg_20attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,30,directed_deviation,1,0.0487,0.0488,femnist_20_10_3_ring_64_10000_d-fedavg_30attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,30,gaussian,1,0.0484,0.048,femnist_20_10_3_ring_64_10000_d-fedavg_30attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,40,directed_deviation,1,0.0497,0.052,femnist_20_10_3_ring_64_10000_d-fedavg_40attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,40,gaussian,1,0.0411,0.0479,femnist_20_10_3_ring_64_10000_d-fedavg_40attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,50,directed_deviation,1,0.0524,0.0498,femnist_20_10_3_ring_64_10000_d-fedavg_50attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,50,gaussian,1,0.0418,0.0478,femnist_20_10_3_ring_64_10000_d-fedavg_50attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,60,directed_deviation,1,0.0454,0.042,femnist_20_10_3_ring_64_10000_d-fedavg_60attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,60,gaussian,1,0.041,0.0485,femnist_20_10_3_ring_64_10000_d-fedavg_60attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,70,directed_deviation,1,0.0501,0.0471,femnist_20_10_3_ring_64_10000_d-fedavg_70attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,70,gaussian,1,0.0335,0.0387,femnist_20_10_3_ring_64_10000_d-fedavg_70attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,80,directed_deviation,1,0.0478,0.0413,femnist_20_10_3_ring_64_10000_d-fedavg_80attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,d-fedavg,80,gaussian,1,0.0331,0.0449,femnist_20_10_3_ring_64_10000_d-fedavg_80attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,0,directed_deviation,1,0.8385,0.8385,femnist_20_10_3_ring_64_10000_krum_0attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,10,directed_deviation,1,0.821,0.8382,femnist_20_10_3_ring_64_10000_krum_10attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,10,gaussian,1,0.821,0.8382,femnist_20_10_3_ring_64_10000_krum_10attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,20,directed_deviation,1,0.4142,0.8383,femnist_20_10_3_ring_64_10000_krum_20attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,20,gaussian,1,0.4174,0.8383,femnist_20_10_3_ring_64_10000_krum_20attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,30,directed_deviation,1,0.1569,0.8381,femnist_20_10_3_ring_64_10000_krum_30attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,30,gaussian,1,0.4134,0.8381,femnist_20_10_3_ring_64_10000_krum_30attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,40,directed_deviation,1,0.0451,0.0453,femnist_20_10_3_ring_64_10000_krum_40attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,40,gaussian,1,0.0418,0.0485,femnist_20_10_3_ring_64_10000_krum_40attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,50,directed_deviation,1,0.044,0.0449,femnist_20_10_3_ring_64_10000_krum_50attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,50,gaussian,1,0.0418,0.0478,femnist_20_10_3_ring_64_10000_krum_50attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,60,directed_deviation,1,0.0498,0.0487,femnist_20_10_3_ring_64_10000_krum_60attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,60,gaussian,1,0.0406,0.0476,femnist_20_10_3_ring_64_10000_krum_60attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,70,directed_deviation,1,0.0436,0.0413,femnist_20_10_3_ring_64_10000_krum_70attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,70,gaussian,1,0.0337,0.0491,femnist_20_10_3_ring_64_10000_krum_70attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,80,directed_deviation,1,0.0436,0.0355,femnist_20_10_3_ring_64_10000_krum_80attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,krum,80,gaussian,1,0.0348,0.0481,femnist_20_10_3_ring_64_10000_krum_80attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,0,directed_deviation,1,0.8399,0.8399,femnist_20_10_3_ring_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,10,directed_deviation,1,0.8484,0.8492,femnist_20_10_3_ring_64_10000_ubar_10attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,10,gaussian,1,0.8484,0.8492,femnist_20_10_3_ring_64_10000_ubar_10attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,20,directed_deviation,1,0.849,0.8491,femnist_20_10_3_ring_64_10000_ubar_20attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,20,gaussian,1,0.849,0.8491,femnist_20_10_3_ring_64_10000_ubar_20attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,30,directed_deviation,1,0.7153,0.8492,femnist_20_10_3_ring_64_10000_ubar_30attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,30,gaussian,1,0.7151,0.8492,femnist_20_10_3_ring_64_10000_ubar_30attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,40,directed_deviation,1,0.6489,0.8487,femnist_20_10_3_ring_64_10000_ubar_40attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,40,gaussian,1,0.6489,0.8487,femnist_20_10_3_ring_64_10000_ubar_40attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,50,directed_deviation,1,0.4478,0.7679,femnist_20_10_3_ring_64_10000_ubar_50attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,50,gaussian,1,0.4448,0.7684,femnist_20_10_3_ring_64_10000_ubar_50attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,60,directed_deviation,1,0.3173,0.6478,femnist_20_10_3_ring_64_10000_ubar_60attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,60,gaussian,1,0.317,0.6478,femnist_20_10_3_ring_64_10000_ubar_60attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,70,directed_deviation,1,0.107,0.315,femnist_20_10_3_ring_64_10000_ubar_70attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,70,gaussian,1,0.1069,0.315,femnist_20_10_3_ring_64_10000_ubar_70attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,80,directed_deviation,1,0.0501,0.0481,femnist_20_10_3_ring_64_10000_ubar_80attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,80,gaussian,1,0.0508,0.0481,femnist_20_10_3_ring_64_10000_ubar_80attack_gaussian_1lambda.log
